,θ0,θ1,σ
920,1.7470687436087131,3.058190772237205,1.9497802143215015
921,1.8536567824329377,2.7956137494629734,1.775088281354768
922,1.7655128377063496,2.689121350101127,1.778249720655415
923,1.571290374710784,3.1695497329117734,1.7686802652729305
924,1.5283238562579782,2.9028186948031593,1.9481730676846412
925,1.4888377620481736,3.327931515195662,1.8539496051171254
926,1.8978229199737193,2.8419653686353303,2.0270120388972774
927,1.900093909469286,2.836100931848462,1.9517867059024285
928,1.7720506976039596,2.991873009957254,1.8260783293082203
929,1.6393435240992515,2.812008513144643,1.7140434931754551
930,1.2785281475756127,3.243610378751556,1.791186444522469
931,1.099518208568918,3.395883496021012,1.8880204508747136
932,1.3404688065404575,3.274892609199231,1.8741533590341288
933,1.8135159608265339,2.915589789820798,1.7286295122772488
934,1.6494562552316758,2.9662993545986476,1.8751786055344608
935,1.4242171467501408,3.152825345938547,1.7833305189572215
936,1.1781884814589092,3.1814468580305255,1.5867988044868182
937,1.5248284216508061,2.9849433264136773,1.9480768082999855
938,1.5318804620931632,2.9909498077665675,1.962671464524604
939,1.2103006041060138,3.079721206719696,1.6791169934424515
940,1.7213639273667343,2.9468810507160934,1.796420560447618
941,1.3762303482541787,3.019569280334847,1.8449509706855287
942,1.4113772755474585,3.0068330408139183,1.5723732964243762
943,1.3685532630530484,3.053246849447786,1.855436076238059
944,1.618537760497036,3.1152738858410745,1.7979984019139226
945,1.4532892153224437,3.032361632150047,1.8735675999089692
946,1.3973831769855338,3.1331552977523143,1.8801646734945061
947,1.5726306843653814,2.9972242362626784,1.8056589438387207
948,1.4107437507288914,3.109821285892669,1.720091603831154
949,1.9261663525249568,2.8878632569895295,1.837418138218713
950,1.7326165876860606,2.9000506924014067,2.0250929453834794
951,1.4914825328929915,3.054889043287817,1.614651164495137
952,1.3357116338162158,3.117993582658324,1.8642579428114607
953,1.5317839797548365,3.0578807160302883,1.7132514276550599
954,1.604987458940288,2.985918800861347,1.849187478910147
955,1.4837495773318534,3.0687923943228057,1.710591064279908
956,1.2197651615473164,3.0427660424942435,1.9176063840617035
957,1.6714112729064983,3.121909484617565,2.020014218740046
958,1.4412262186815596,3.145331874682146,2.0570254437860704
959,1.387603976648781,3.151337629114651,1.6861111756701885
960,1.532442050108703,2.9921950949852163,1.7297810651019785
961,1.8884343699824417,2.8619298268177644,1.9389982974954294
962,1.7100733110666773,2.870942431177545,1.7625502862783835
963,1.6526140688760238,3.027022740063794,1.949949991532187
964,1.6819302534090463,3.001871998940607,1.8799581630502167
965,1.7252692099636497,2.9204120091964536,2.018751306634915
966,1.3893346895490737,3.166425084603267,1.738934686583717
967,1.581972370543048,2.9323704688563246,1.757969838930509
968,1.912168725583813,2.903719685534276,1.5721524581517485
969,1.2896650603055035,3.2541403255749444,1.9251090017301442
970,1.9763861375994998,2.8665143992278788,1.8195435555379686
971,1.7436773182587082,2.8844555579729456,1.8216243869997801
972,1.2946203999442558,3.10681224408273,1.7142071673493144
973,1.6430900618723214,2.953082478601685,1.9642177131899983
974,1.469689549360098,2.900637806302966,1.8295924403937314
975,1.469689549360098,2.900637806302966,1.8295924403937314
976,2.206240342323871,2.9765747673560177,1.9202459451648992
977,1.399032540169629,2.854013243705531,1.875913247165756
978,1.2817774089576581,3.206203622478229,1.7196449716854256
979,1.9651888248818317,2.9160273453481467,1.8532870312793892
980,1.5201397374556767,3.0086672623086543,1.7514944899105984
981,1.6183610335177951,3.242656733064556,1.6387808100756258
982,1.5573730022913708,2.982698323809418,1.880153414817583
983,2.044988358916347,2.7940112363529757,1.9112739441266489
984,2.066665834293739,2.7595755352571856,1.957680757480634
985,1.7138754659112378,2.899704743204497,1.7985359810772052
986,1.34516619398121,3.1513902540098346,1.5376484593358832
987,1.849425041063719,2.9055809274005298,1.927045699920142
988,1.784250610052217,3.0658551772259526,1.8080646504258522
989,1.522456457191742,3.030742461037713,2.0174665591008702
990,1.387761541848251,2.9622356655362494,1.6082901171700463
991,1.5019767078160053,3.0866444637626773,1.5419355366489507
992,1.6117952389920027,2.924804389831132,1.629566442876836
993,1.1049756067120031,2.9886845305644476,1.9334304899221044
994,1.4736978485086432,3.185425492548689,2.136635967229121
995,1.2822016741026239,3.1586041669550866,1.8800210758817097
996,1.2060047023355858,3.17146860956986,1.7848655481394584
997,1.8062836343218718,2.8462712933256227,1.7013003741263706
998,1.6306906415076297,3.102630101693875,1.7930351330593497
999,1.697262660916105,3.0993984248701354,1.7811615839962005
1000,1.6352835218141117,2.8771217653784307,1.840693288517934
1001,1.6352835218141117,2.8771217653784307,1.840693288517934
1002,1.9386264958821338,2.881925601164056,1.8164106964072602
1003,1.5927577162990234,3.2522993264300464,2.034909180328775
1004,1.03913875634484,3.0217576646577733,1.7044355124399166
1005,1.6680476873787478,3.2451805902396846,2.1095031463928193
1006,0.9605613891819481,3.140571709631478,1.7320861969522743
1007,1.9853734355449912,2.9892370262503776,1.6385601364632731
1008,1.7994192602831156,3.0894889498775835,1.6458216540957589
1009,1.338577376806247,2.986057760706049,2.1526553285503507
1010,1.5520009830762902,2.8980755212481597,2.1195969957898617
1011,2.101000169113851,3.095841049159564,1.6001424789476562
1012,1.31687941731783,2.7655128961721704,2.0377428695981514
1013,1.4995098431743756,3.158379678615375,1.7171643543253512
1014,1.5462037319716024,2.9387177949182477,1.6346786711548678
1015,1.7279767685210519,3.0610201375934456,2.1423816855611797
1016,1.0119823740908365,3.102702346948063,1.8345542784652795
1017,1.6368531619459228,3.1504783909945893,1.7929936184175244
1018,1.3503584485193667,2.9660592614621883,1.5779365709077233
1019,1.532827621527348,3.19744287764286,1.7429406603034003
1020,1.532827621527348,3.19744287764286,1.7429406603034003
1021,1.3431594366268467,2.9542499590220914,1.5493281945823278
1022,1.523960993099892,3.170121169680658,1.9752869507113648
1023,1.2371599898118282,3.0799718908651537,1.7236653725861226
1024,1.6844539943171912,2.979097578710967,1.9723504666932603
1025,1.458847894636164,3.0970250955320386,1.6750832590432245
1026,1.6496512303939244,2.9467467955656628,1.9263797442688753
1027,1.7059852240146618,2.894390906543569,1.927361718211373
1028,1.5268665596733677,3.044559502298973,1.6833196466849825
1029,1.3847425245596436,3.0949993822354154,1.6765108977321248
1030,1.8520597283844744,2.8860879121493586,1.7107906342241508
1031,1.2136133103165565,3.16357594575395,1.7885703975942762
1032,1.221795153645958,2.9327917980773917,1.9361808663747226
1033,1.45545956956546,3.387752380201465,1.6490650739139219
1034,1.087937589608736,3.171696709751537,1.8212173449450795
1035,1.2958984346767959,3.078119583464524,1.8301640624347506
1036,1.5162684575423098,3.136763090591526,1.643916253256611
1037,0.983276002392859,3.3131972516338886,1.7387595905201354
1038,1.6490644098246723,3.0359310304864255,1.8324196636477499
1039,1.7570611731901142,2.8576178555269127,1.5921198568621326
1040,1.3998130248515712,3.1363347979603784,1.6877926415556197
1041,1.3494001809023577,3.1422871945399713,1.7804176206296383
1042,1.7119633404410883,3.0244490295645816,1.7773620329197177
1043,1.5671750330796268,2.900603583318393,1.7746315895862197
1044,1.5671750330796268,2.900603583318393,1.7746315895862197
1045,1.603826206763423,3.108804821774435,1.7056215351333632
1046,1.5476350771562575,2.8561447608637947,1.8276922783633314
1047,1.784085176604733,3.040666017954342,1.8652105363390556
1048,1.8179608427301746,3.052366425174967,1.8665587996595705
1049,1.6264607374435354,3.018211680356895,1.9688201029519932
1050,1.4449606565032747,3.008394169858979,1.7307180471178836
1051,1.6028058395984834,3.0758337695705897,1.6899715912572175
1052,1.69161207916347,2.8328968543819797,1.7194760823164978
1053,1.8143273979309305,3.0083228707763356,1.7019584310342286
1054,1.0314383361164445,3.1464290072514047,2.0594449871709837
1055,0.9223174847551671,3.318565757575435,1.9226088764695028
1056,1.5568529223838667,3.0476041319809877,1.9311794754665885
1057,1.5352131842713461,2.9248233325147264,1.8584951156280949
1058,1.7838135139047229,3.1475719071625794,1.658045093001229
1059,1.9079692980993883,2.9958054652425465,1.9122830451429944
1060,1.5747519852288834,2.967596357759613,1.6386764687052486
1061,1.5186112343701468,2.995603619634025,1.9167484479084056
1062,1.457850954545615,3.07787179992503,1.7171551601101502
1063,1.6367293365906246,3.114013155975407,1.6154255889083313
1064,1.688607237341954,2.960493861952671,1.5452641405888405
1065,1.3586006317180372,3.1239547081654604,1.8864345933021054
1066,1.6855734174616785,3.0313031872363374,1.6550357086832923
1067,1.6670107575654758,2.8552619296424875,1.9419133413853986
1068,1.6796798333037781,2.9772969706820085,1.7355964128375097
1069,1.4502966317844657,3.030226701165365,1.8329554285350769
1070,1.5374244373747263,2.769100272645217,2.0121690650573614
1071,1.546162343821999,3.2443993630322927,2.1352301385150088
1072,1.2933381458717492,3.1283767246384393,1.9361290461493055
1073,1.7371800588817519,2.915209817290857,1.6873300883676658
1074,1.8857295576617528,2.9017122428868145,1.6216187592385949
1075,1.712669350418861,2.8908767268786955,1.822656139305224
1076,1.6736818196648908,3.064951378224835,1.7980699392664015
1077,1.537141374566869,3.125475913170249,1.8328589910788522
1078,1.7466571131669024,2.9770956948807923,1.6162874644638263
1079,1.8210783905775925,3.055948554248082,1.5851099267182887
1080,1.8189981547813643,2.889510907905167,1.5422880311459946
1081,1.189891049268243,3.0270569137719296,1.4166660132307507
1082,1.97491198805847,2.9740830971680254,2.115068711259551
1083,1.1861436165766903,3.006146460528089,1.6496428385368467
1084,1.825606850192744,3.0866191905880216,1.8009845434601606
1085,1.4514316154919291,2.928655492163908,1.931591703461442
1086,1.3169560669423894,3.0847360127428893,1.7354942035317178
1087,1.381284510468778,3.10684110997947,1.6955740740487357
1088,1.4680868645005485,3.0286488768919164,1.9027645538293714
1089,1.1688809416629593,2.9169697001813426,1.753593827542177
1090,1.8008706648475665,3.0076187494717455,1.8063123493239508
1091,1.8008706648475665,3.0076187494717455,1.8063123493239508
1092,1.236060343142915,2.931915954766122,1.911684692945464
1093,1.9007993106318821,3.085250883242611,2.208598671177314
1094,1.2944086366258696,2.8896530810365655,1.9752180658648197
1095,1.8080495640116219,3.1430510387472177,1.922840187998336
1096,1.412233375261776,3.021486001509677,1.8788088767556796
1097,1.5527209341209516,3.020471541409261,1.801050800614905
1098,1.5174988026654908,3.03423871867649,1.6629302970114184
1099,1.553351185937993,2.9456026572929117,1.458147759458069
1100,1.467865686987717,3.1054864003181795,1.6855341214817203
1101,1.9596700715529967,2.7730360466857085,1.7013652471643166
1102,1.633445144082381,3.0103954772151726,1.6150197964389355
1103,1.3570532404981632,3.086597161729594,1.594401842649981
1104,1.787355956180956,2.8623924474105524,2.0019003144433
1105,1.5425648941360726,3.100508425451256,1.7977213459852917
1106,1.8188456694035353,3.1656926447721263,1.6736425290107353
1107,1.4187305490162392,2.848606088384203,2.0078478260449373
1108,1.3936251088833258,3.012606817360172,1.546567155378552
1109,1.3626757375936427,3.1983426775334602,1.8007885971378463
1110,1.357910246566862,3.1614831885657355,1.7863727897506918
1111,1.6884178864066652,3.108660859138331,1.8186582028956777
1112,1.6928772500826463,2.8838706959338043,1.8723395335593032
1113,1.4404362625302576,3.143329653443222,1.8773074170227582
1114,1.189134810450709,3.178758398912284,1.7170332730035975
1115,1.7105436711084017,3.042488780901868,1.7995422140728707
1116,1.7386449270371203,3.0063495300494196,1.6649507225740785
1117,1.5172505579019564,3.1308621123592832,1.65565701000332
1118,1.1888964617395938,3.1119194709214524,1.8416185388517614
1119,1.639899297106778,3.041631902680379,1.8827472478443799
1120,1.5267542961590514,3.000430537429087,1.8549375386130116
1121,1.76855520408303,2.9465199659701184,1.5867476488133068
1122,1.6940257125978886,2.9128235102336326,1.6085648807091815
1123,1.5742891998997204,2.9623793486389,1.8804295809635434
1124,1.345461302097173,3.1932285700001217,1.922706499685178
1125,1.4041825215768184,3.263523997240467,1.7720288345606021
1126,1.5339772592217782,2.867546274571865,1.547057306455609
1127,1.5339772592217782,2.867546274571865,1.547057306455609
1128,1.3506683508659438,3.2653511972376554,1.5590206984011123
1129,1.3506683508659438,3.2653511972376554,1.5590206984011123
1130,1.3251620067250691,3.0079004327210788,2.2020629924680897
1131,1.5276235519354109,3.11908527992807,1.734573796377895
1132,1.5251885924885047,2.9661211089263717,1.7860148140005632
1133,1.6979210994510172,3.017438408789876,1.7424311901138496
1134,1.4795515459520798,3.1040172203899177,1.7522902869861716
1135,1.4675946971903142,3.0655055033380485,1.847510185872451
1136,1.7686349410683957,2.9352843266044735,2.0145870289170773
1137,1.6926808585081645,2.927909051851757,1.6700440119753437
1138,1.3612390025011123,3.1486277591175207,1.7220086279367806
1139,1.7187596634955076,2.936818227717102,1.6546136507019158
1140,1.7187596634955076,2.936818227717102,1.6546136507019158
1141,1.4443870162482304,2.9775907662138033,1.8767257135237858
1142,1.562718913641809,3.0502776241116556,1.6451520815946297
1143,1.4571783122891013,3.090541053838347,1.629380642331914
1144,1.228712622948288,3.1715561068684504,1.8564693581735436
1145,1.5196568003974824,2.980927108276024,1.7943047341373668
1146,1.6058521667446044,2.9112060394577988,1.9033070092155815
1147,1.5861145964730512,3.1121068370466474,2.1372265322990898
1148,1.5389698393787172,2.9205510264662062,1.9375668082383326
1149,1.861793416756976,3.0160295412442815,1.6971214128971441
1150,1.5519050490491322,2.8446714501590273,1.7457772580403752
1151,1.7067788531027175,2.9090544745339653,1.7063435655799746
1152,1.3445433214035714,2.9603815956712807,1.701120407487721
1153,1.756285069057128,2.958003212449513,1.7504201993525508
1154,1.4244877023232643,3.1531702554277,1.5266679114965154
1155,1.4321532806693067,3.0809677728079587,1.5456171495817972
1156,1.605038370654822,3.1877484114077785,1.92465325583803
1157,1.0717470861892342,2.9800342790817544,1.7888614031504537
1158,1.9037034410299094,2.9010959057011316,1.7424489910339005
1159,1.3171470314580274,3.2248743200207395,1.8700271588212813
1160,1.9748728254117964,2.800333072747213,1.8184773595593289
1161,1.6539489557681508,2.974603762388987,1.5889443842237134
1162,1.7553583633948135,2.9788750160536592,1.6258444726518806
1163,1.7553583633948135,2.9788750160536592,1.6258444726518806
1164,1.2908022611123033,3.110333314410027,1.9467928792891471
1165,1.5571179171039387,3.011372305513778,1.6494378874313944
1166,1.7195411189509733,3.1216116107261875,1.6872094119525238
1167,1.8422539387951735,3.06314726120767,1.8535487846356213
1168,1.6421236452337744,3.087136212863171,1.726917769250289
1169,1.2822088277861587,3.0663792128786453,1.6252637277351556
1170,1.699005985294277,3.041971051151424,1.850299979987576
1171,1.3034239235122311,2.958251910507804,1.6807533250911275
1172,1.7898468902096902,2.85040116161576,1.6378158038099175
1173,1.5591071610388538,3.0799601545290876,1.626309404593962
1174,1.9904768152119392,2.709541639970782,1.5980965240191214
1175,1.9808792090789797,2.9030634920939606,1.6526164257699572
1176,1.3103801506371895,3.230765711054728,1.6041624965745842
1177,2.0501009601497784,2.9079821801464427,1.8150881795119176
1178,1.4865948972120195,3.0947653132273785,1.6939668163800814
1179,1.8026593359939032,2.9308177413341197,1.9351454405886737
1180,1.328504063534042,3.151970181818511,1.579284410853226
1181,1.356710095131997,3.0355924613219596,1.7982230270765072
1182,1.5186547259390404,3.105654974110689,1.567937626396428
1183,1.8659711588922125,2.8073676520918776,1.7927481834109327
1184,1.8659711588922125,2.8073676520918776,1.7927481834109327
1185,1.8283672132204303,2.8424741157860547,1.9465343584584782
1186,1.3239077543141415,3.1629009688533696,2.0118132976360514
1187,1.5307398968045858,3.0959079964196032,1.6437354112066473
1188,1.5613437219228068,3.0552838591824028,1.638286452240977
1189,1.557699823523346,2.9791217339790395,1.5442308622675953
1190,1.557699823523346,2.9791217339790395,1.5442308622675953
1191,1.569385050876162,2.9958039251208874,1.6880309694275901
1192,1.436162951970789,3.012425418020802,1.7277877559977188
1193,1.5670155643254995,2.981780843097402,1.5900422749353376
1194,1.463598725257329,2.977659808414442,1.8201939597333165
1195,1.5083508860167951,2.994685792622045,1.794407674042375
1196,1.1692702975240177,3.0415525630529525,1.8899597689919514
1197,1.9511368236841515,2.990007660412735,1.6680097537765441
1198,1.639351447455346,2.9504971376138105,1.994154399880212
1199,1.5335520821507806,3.058004929381702,1.4198498501673562
1200,1.4365037978466777,3.1474250916630235,1.5083904607208054
1201,1.7780307550268126,2.667754737916519,1.7533434408650774
1202,2.143704060978812,2.765959003475217,1.8518645697184033
1203,1.3726473798032586,3.0674402622762265,1.6204552030351769
1204,1.6644228005648818,3.1039442968691513,1.5904424512947535
1205,1.6644228005648818,3.1039442968691513,1.5904424512947535
1206,1.7536357066963542,3.133033522549164,1.6017677946187423
1207,1.4404951420405832,2.9942990628341652,1.6043407605829594
1208,1.6338385429523408,3.06396524345067,1.8512423348561295
1209,1.6631978461918462,2.82479318732997,1.8934006501903657
1210,1.1791715174971222,3.2183847598272943,2.039774568844675
1211,1.7143668152201017,2.938818324338347,1.6326465778750907
1212,1.9985580368261433,3.006210555482452,1.6966640602346434
1213,1.4242604581648735,3.189452737726917,1.6809701585049246
1214,1.3153529160785402,2.9350022139750442,1.8399675671214502
1215,1.6111851198253244,2.9499960287424263,1.7685482773634218
1216,1.5745944063359154,3.018043530156984,1.8114576128691124
1217,1.6047855964976439,3.0280868525696016,1.775646695310506
1218,2.0594193166272294,2.7284206207699584,1.6505277714371274
1219,1.3024553338282854,3.1843122074376145,1.6298376288578045
1220,1.4375318359319367,3.063456952406071,1.7621111799358238
1221,1.4375318359319367,3.063456952406071,1.7621111799358238
1222,1.351937898972634,3.062780439802241,1.8944389671478872
1223,1.819092484459572,2.9350670413034687,1.5989675291216945
1224,1.1347189561255615,3.0967441248871372,1.9864044244126933
1225,1.363666945739094,2.972155500971324,1.771775830198138
1226,1.7641091795096344,3.062204817182238,1.6593956951142004
1227,1.603811195470795,3.1308746105673557,1.8156669115797117
1228,1.0194083360667952,3.1776764461416547,1.893278144845654
1229,1.1087047442933946,3.161175003130071,1.8536101064673947
1230,1.4234632266557292,3.2402439635236777,1.7954409341088273
1231,0.9592491863428945,3.2252147921606147,1.8022107051766654
1232,1.5709703662729748,3.161520731913898,1.9382075312566713
1233,1.6916724778363406,2.8223429499236263,1.7730656742093958
1234,1.8553807551484987,2.8659425089002224,1.8312965708348745
1235,2.063316011528237,2.8084906214085543,1.927596706045683
1236,1.1631424477780097,3.2231515430554576,1.6704821273223844
1237,1.2909064485694706,3.2113325873205927,1.9796284310934156
1238,1.4967573117083182,2.8680190149356535,1.805779032073889
1239,1.8241920039388633,2.83673003570699,1.8188899408432264
1240,1.2196881971265232,3.345512166805537,2.025106664982189
1241,1.0333595787430936,3.32018374792761,2.0317943163843832
1242,2.063843386676177,2.775098698591463,1.6444269361999804
1243,1.8316916542344188,2.7490022338639553,1.777684567179389
1244,1.822270125883587,2.8365905055192195,1.8011303125243958
1245,1.4895363773605759,3.09894520430214,1.7225323106508896
1246,1.1758775726477673,3.21525735769054,1.5536837836855049
1247,1.9423473456720783,2.7488314220089944,2.2486654001843065
1248,1.6458249138357235,2.85519669731675,2.046519870344447
1249,1.5504123717620182,2.8581580075908506,1.9387869499449644
1250,1.467188166072667,3.0012064612889864,1.9780361145483631
1251,1.8809283708408582,2.878905839836572,1.7389358257238081
1252,1.7996395485419185,2.9097560328693413,1.8149150910922138
1253,1.7174440316061048,3.0089892459157506,2.0048573763583493
1254,1.459972573293641,3.0486574921866736,1.619107366143359
1255,1.8855011510195998,2.892157394119021,1.548080453570618
1256,1.1375165745554192,3.209407238559989,1.8279853299219548
1257,1.572402839240277,2.9252917604532103,1.7920980228991163
1258,1.3626573563795776,2.997311029354647,1.7080971321610763
1259,1.2973183846861585,3.3396097981107364,2.068257305732109
1260,1.3428246262548202,3.332941014591103,2.0507871409057326
1261,1.5916815359512713,2.9144759077118234,1.7413347836655921
1262,1.5281236013289343,3.0714157380894864,1.844856943549944
1263,1.4303808241497762,3.073747936478639,1.4965692970926086
1264,1.754242524052841,2.941364303852287,1.942167470816365
1265,1.3431162064372697,3.0008342711141465,2.0125016712244674
1266,1.86818427574113,2.937792820726776,1.6734534623889488
1267,1.3768088723966319,3.181024056667457,1.9567568391383259
1268,1.4589385720493,3.129350168367155,1.8319926286829515
1269,1.189901701416609,3.0832044118333313,1.912913919529775
1270,1.5770544565986433,2.975880994482487,1.732617757804955
1271,1.9610886333112818,2.871708755735144,1.7730482857665606
1272,1.385016978567568,3.04174994587519,1.823247647281078
1273,1.2301305548927883,3.118429195402716,1.7232881854839275
1274,1.566107430151339,2.830803624009374,1.8130552364226675
1275,1.688079998591401,2.868352491917324,1.8128037216017918
1276,1.5309238667087268,3.0568407628161225,1.7857056766600312
1277,1.2915691079790128,2.9707384140872475,2.0205514730255363
1278,1.6009525823588437,3.2470065036019586,2.1802594356247056
1279,1.509688367508552,3.1739362453346285,1.6602174315791223
1280,1.5186371821073912,3.2086687929443602,1.6474820818451166
1281,1.4008638076690716,3.1109017986033987,1.5968807712874313
1282,1.7310328798531178,2.9401622144802295,1.8007746521057988
1283,1.3562236774991603,3.0230412197763163,1.7795354732732633
1284,1.5757346181020595,3.0621035627392166,1.9799280800527823
1285,1.5110835687106385,3.15212492866198,1.586513447682575
1286,1.4596741247983123,2.967888732058461,1.6305042243633703
1287,1.7091871771692688,3.0716688940269457,1.9023908716727411
1288,1.6599646882388321,2.953910137461748,1.6901836484525015
1289,1.9666943100287606,2.811312800660115,1.839211781976843
1290,2.06538493639605,2.8678690724429594,1.7528728821857946
1291,1.9312188515438231,2.842066380763856,1.751907325196557
1292,1.473906851649721,3.184419010304121,1.9824153564762392
1293,1.5177082201177383,3.1043701297296975,1.5556076104418166
1294,1.324736153401408,3.1504997574274456,1.7150452693120992
1295,1.4846626306505575,3.0727261987262335,1.7629328477465103
1296,1.3483947261620777,3.1037373563649715,1.9288594652226578
1297,1.3433457813139822,3.2006105559010023,1.733647486820248
1298,1.4732889197811323,2.99856395333131,1.685550258587426
1299,1.619198093665803,2.9763259222793974,1.935315932786865
1300,1.632321166690539,2.9693457171869744,1.9702574392741805
1301,1.2508384946741575,3.270038002397961,1.7532667833303184
1302,1.1270146823808618,3.287023187554441,1.817674812940432
1303,1.068903518425795,3.296513223706503,1.8131415445033512
1304,1.6359556596607598,3.013768740456353,2.1359506886260413
1305,1.79330036732126,3.012876154761699,1.6773879956060345
1306,1.7670560412964256,3.030427402154757,1.699917176818789
1307,1.510164945545417,2.9360873577274544,1.8801454450580497
1308,1.786031533475793,2.9099518960610693,1.9946031538810538
1309,1.43451135111673,3.025585488152198,1.6927971435757105
1310,1.556388310498991,3.003014205379727,1.9913018753425347
1311,1.4394129406097023,2.9747653024916807,1.7117608065104353
1312,1.4394129406097023,2.9747653024916807,1.7117608065104353
1313,1.80813007569045,2.9584114942323363,1.8201379971760454
1314,1.1427201901293846,3.1273013567478385,1.7705172419711381
1315,1.6292727032710164,3.0463415104467133,1.8344558932895056
1316,1.891869726766738,2.8405429802483924,1.7472888468958816
1317,1.891869726766738,2.8405429802483924,1.7472888468958816
1318,1.4619446398839622,3.2221782782191073,1.7229922012834324
1319,1.7481339067528503,2.975826297599183,1.8504338364828201
1320,1.596632039956325,2.8339601487771233,1.8287241071671763
1321,1.9203160935400159,2.9947894133925823,1.636299837145823
1322,1.3358323389908657,2.963428969203619,1.6805872005066629
1323,1.5780087957528017,2.9145636323117188,1.8048989458942502
1324,1.2472728259748904,3.0637415354507875,1.865337175621303
1325,1.7463973945409887,3.147789107703878,2.053669225527342
1326,1.7086056767245652,3.155842682920322,1.6315169680688935
1327,1.527090445775446,2.9846172736954184,1.5637640811130613
1328,1.5667020903656284,3.0082977993574027,2.037807630164704
1329,1.7118318079038632,2.975853676017533,1.56899263696382
1330,1.5887946992382673,2.9732079829740736,1.9417273157066441
1331,2.031187655793295,2.9281250444641347,1.833188517691836
1332,1.7623170840879978,2.7728126632160306,1.8910372682403145
1333,1.744048964680099,3.136762258773261,1.9454678180652576
1334,1.7127993847602747,3.227246247659121,1.842613059136634
1335,1.2487941055425804,2.9043958342497476,1.736332799613384
1336,1.5257255578712952,3.140008170049436,2.0814557189169873
1337,1.5972689242368534,3.083447518377194,1.8000824090043936
1338,1.742766776470512,2.8113638597927717,1.7762052080170299
1339,1.532699414386434,3.067838738874118,1.8514900705660295
1340,1.6849395943273953,3.152865717876299,1.8332364627336495
1341,1.5673857513097347,2.768588880200089,1.875640308513042
1342,2.28614659607207,2.8203592889579348,1.7632683116120471
1343,1.9778626723704986,2.8743645957937347,1.9363002929857098
1344,1.4637410753842959,2.980177555864758,1.8052290187192603
1345,1.4577777202917757,3.1098002731434407,1.9765509412944071
1346,1.8244832649705123,2.936852563612608,1.748063703721392
1347,1.2329764406097228,3.0428792424403404,1.9541759849285123
1348,1.5662235283552295,3.0567648484718446,2.127438857994788
1349,1.5980208729914251,2.956743924663517,1.446393913815937
1350,1.7231547826675613,3.038487982425291,2.090245120609749
1351,1.6644864888626192,3.001793850897054,1.8206426490748393
1352,1.7408137701528292,3.0929498522939367,1.7934491615385983
1353,1.7793840624282682,2.9740539501938064,1.9544458083050127
1354,1.5459707202056427,3.0737740680597723,1.4828548278890905
1355,1.5459707202056427,3.0737740680597723,1.4828548278890905
1356,1.8733318941700852,2.8793223842000795,2.0701790131595788
1357,1.973278492569573,2.791514860340985,1.8476115610123478
1358,1.7965788671726919,2.8887066085415674,1.9441232827036958
1359,1.8698694230987654,2.8333688508798307,1.692845688141119
1360,1.5295272509022568,3.0270960771505284,1.9504700956656602
1361,1.4977909269300038,3.0067959879375854,1.9980731814933907
1362,1.1219223235706555,3.2291471391665896,1.8222188351065187
1363,1.7172075299857863,3.0000925120947546,1.9279590576667114
1364,1.5557938296687843,2.9153551138953517,1.799361560966216
1365,1.419480504445627,3.1594995459990267,1.8793747676956398
1366,1.6630870435378722,2.982428653378003,1.753498060165862
1367,1.736065936729426,2.993981082200765,1.7429333284632529
1368,1.6219439933020974,3.021341184009369,1.7531779704260266
1369,1.6219439933020974,3.021341184009369,1.7531779704260266
1370,1.4025767903596862,2.9823869861736347,1.843283531286661
1371,1.4933753906458958,3.0399714455538343,1.8691774864148871
1372,1.540144500491345,3.134276124728899,1.6431079958494794
1373,1.5571772768315089,3.024788636695524,1.9100086675559873
1374,1.6056047010364687,3.0306796314099556,1.9261324149649575
1375,1.7036293212896134,2.9047639058293964,1.9152464828349811
1376,1.722816656212249,2.8552182834006334,1.9732092452591932
1377,1.0817977847221103,3.1576473238489347,1.8037766357178202
1378,1.597253768991517,3.0761222338481278,1.736930502417643
1379,1.5765819266765437,2.8705440128288155,1.865749212381942
1380,1.6664445074781702,3.162617871604337,1.7261296289654804
1381,1.7480936580771709,2.8593002968712278,1.7205182239111572
1382,1.5067478364855666,2.9285343890987616,1.766859459729745
1383,1.4217285670876774,3.207330249691112,1.6992657718169242
1384,1.2969359370203364,3.072297511977246,1.8105327158202797
1385,1.2969359370203364,3.072297511977246,1.8105327158202797
1386,1.6084657943684453,2.9470754100155445,1.5927014580202503
1387,1.646571449423717,3.0277434818780318,1.83103938567813
1388,1.2226496661482067,3.1541705061015843,1.8526062359423727
1389,1.4939734397054816,3.059726723667767,1.6023583327299464
1390,1.4007723515016925,3.067041229001677,1.942473921186985
1391,1.2792432676890115,3.1543543890145735,1.8648085567445873
1392,1.2827700497583752,3.1602072749526733,1.9066019450571126
1393,1.9594083463125411,2.9106622405923828,1.642242888976415
1394,1.631743130180963,3.0141568981069393,1.4512029695042596
1395,1.6348745896281573,3.01387709945037,2.2805879783413365
1396,1.361799244132182,3.024287508586895,1.781592022975957
1397,1.4845896967907728,3.022485031572941,1.755564798062884
1398,1.4150125422080149,3.1237751157070406,1.7810806278561877
1399,1.4150125422080149,3.1237751157070406,1.7810806278561877
1400,1.7242673783410047,3.144691480839914,1.856488145744587
1401,1.7242673783410047,3.144691480839914,1.856488145744587
1402,1.780048393890868,2.7806652093921924,1.8031872297875298
