,Freq,Count
106353,0.001,5
106354,0.0003,6
106355,0.0001,7
106356,0.0,8
106357,0.0,9
106358,0.0,10
106359,0.56295,0
106360,0.3069,1
106361,0.09725,2
106362,0.0254,3
106363,0.006,4
106364,0.00125,5
106365,0.0002,6
106366,5e-05,7
106367,0.0,8
106368,0.0,9
106369,0.0,10
106370,0.56075,0
106371,0.3046,1
106372,0.1011,2
106373,0.02735,3
106374,0.0049,4
106375,0.00095,5
106376,0.0003,6
106377,5e-05,7
106378,0.0,8
106379,0.0,9
106380,0.0,10
106381,0.5659,0
106382,0.3041,1
106383,0.0998,2
106384,0.0238,3
106385,0.0055,4
106386,0.00065,5
106387,0.0002,6
106388,5e-05,7
106389,0.0,8
106390,0.0,9
106391,0.0,10
106392,0.6069,0
106393,0.2893,1
106394,0.0808,2
106395,0.0183,3
106396,0.0038,4
106397,0.00085,5
106398,0.0,6
106399,5e-05,7
106400,0.0,8
106401,0.0,9
106402,0.0,10
106403,0.55865,0
106404,0.31215,1
106405,0.09875,2
106406,0.02375,3
106407,0.0053,4
106408,0.001,5
106409,0.00035,6
106410,5e-05,7
106411,0.0,8
106412,0.0,9
106413,0.0,10
106414,0.5638,0
106415,0.3093,1
106416,0.0969,2
106417,0.02345,3
106418,0.0053,4
106419,0.00105,5
106420,0.00015,6
106421,5e-05,7
106422,0.0,8
106423,0.0,9
106424,0.0,10
106425,0.5647,0
106426,0.3092,1
106427,0.099,2
106428,0.0214,3
106429,0.00435,4
106430,0.0013,5
106431,0.0,6
106432,5e-05,7
106433,0.0,8
106434,0.0,9
106435,0.0,10
106436,0.53435,0
106437,0.31275,1
106438,0.11265,2
106439,0.03085,3
106440,0.0073,4
106441,0.0015,5
106442,0.0005,6
106443,0.0001,7
106444,0.0,8
106445,0.0,9
106446,0.0,10
106447,0.56925,0
106448,0.3022,1
106449,0.09885,2
106450,0.0236,3
106451,0.00515,4
106452,0.00065,5
106453,0.0002,6
106454,0.0001,7
106455,0.0,8
106456,0.0,9
106457,0.0,10
106458,0.5819,0
106459,0.29835,1
106460,0.0926,2
106461,0.0217,3
106462,0.00455,4
106463,0.0008,5
106464,0.0001,6
106465,0.0,7
106466,0.0,8
106467,0.0,9
106468,0.0,10
106469,0.57605,0
106470,0.30685,1
106471,0.09135,2
106472,0.0217,3
106473,0.0031,4
106474,0.00085,5
106475,0.0001,6
106476,0.0,7
106477,0.0,8
106478,0.0,9
106479,0.0,10
106480,0.63055,0
106481,0.28105,1
106482,0.07005,2
106483,0.01565,3
106484,0.00225,4
106485,0.0004,5
106486,5e-05,6
106487,0.0,7
106488,0.0,8
106489,0.0,9
106490,0.0,10
106491,0.5788,0
106492,0.3022,1
106493,0.09095,2
106494,0.022,3
106495,0.00495,4
106496,0.00095,5
106497,0.00015,6
106498,0.0,7
106499,0.0,8
106500,0.0,9
106501,0.0,10
106502,0.57865,0
106503,0.3017,1
106504,0.09325,2
106505,0.0216,3
106506,0.0038,4
106507,0.00095,5
106508,5e-05,6
106509,0.0,7
106510,0.0,8
106511,0.0,9
106512,0.0,10
106513,0.57835,0
106514,0.3052,1
106515,0.09035,2
106516,0.02065,3
106517,0.0044,4
106518,0.00095,5
106519,5e-05,6
106520,5e-05,7
106521,0.0,8
106522,0.0,9
106523,0.0,10
106524,0.54425,0
106525,0.3118,1
106526,0.10935,2
106527,0.0267,3
106528,0.0062,4
106529,0.00145,5
106530,0.00025,6
106531,0.0,7
106532,0.0,8
106533,0.0,9
106534,0.0,10
106535,0.5853,0
106536,0.29685,1
106537,0.08945,2
106538,0.0225,3
106539,0.0048,4
106540,0.00105,5
106541,5e-05,6
106542,0.0,7
106543,0.0,8
106544,0.0,9
106545,0.0,10
106546,0.6229,0
106547,0.2818,1
106548,0.076,2
106549,0.0152,3
106550,0.0036,4
106551,0.00045,5
106552,5e-05,6
106553,0.0,7
106554,0.0,8
106555,0.0,9
106556,0.0,10
106557,0.6221,0
106558,0.28765,1
106559,0.073,2
106560,0.01425,3
106561,0.00275,4
106562,0.0002,5
106563,5e-05,6
106564,0.0,7
106565,0.0,8
106566,0.0,9
106567,0.0,10
106568,0.6965,0
106569,0.24315,1
106570,0.05015,2
106571,0.0089,3
106572,0.0012,4
106573,0.0001,5
106574,0.0,6
106575,0.0,7
106576,0.0,8
106577,0.0,9
106578,0.0,10
106579,0.6866,0
106580,0.2517,1
106581,0.05245,2
106582,0.0084,3
106583,0.0007,4
106584,0.00015,5
106585,0.0,6
106586,0.0,7
106587,0.0,8
106588,0.0,9
106589,0.0,10
106590,0.68405,0
106591,0.2514,1
106592,0.0552,2
106593,0.0081,3
106594,0.00125,4
106595,0.0,5
106596,0.0,6
106597,0.0,7
106598,0.0,8
106599,0.0,9
106600,0.0,10
106601,0.6814,0
106602,0.2532,1
106603,0.0552,2
106604,0.00865,3
106605,0.00135,4
106606,0.0002,5
106607,0.0,6
106608,0.0,7
106609,0.0,8
106610,0.0,9
106611,0.0,10
106612,0.62955,0
106613,0.2779,1
106614,0.0746,2
106615,0.0147,3
106616,0.0029,4
106617,0.0003,5
106618,5e-05,6
106619,0.0,7
106620,0.0,8
106621,0.0,9
106622,0.0,10
106623,0.64625,0
106624,0.2686,1
106625,0.06975,2
106626,0.01275,3
106627,0.00255,4
106628,0.0001,5
106629,0.0,6
106630,0.0,7
106631,0.0,8
106632,0.0,9
106633,0.0,10
106634,0.6481,0
106635,0.2653,1
106636,0.0695,2
106637,0.01475,3
106638,0.00195,4
106639,0.0004,5
106640,0.0,6
106641,0.0,7
106642,0.0,8
106643,0.0,9
106644,0.0,10
106645,0.69025,0
106646,0.2482,1
106647,0.052,2
106648,0.00845,3
106649,0.001,4
106650,0.0001,5
106651,0.0,6
106652,0.0,7
106653,0.0,8
106654,0.0,9
106655,0.0,10
106656,0.67995,0
106657,0.25305,1
106658,0.05595,2
106659,0.0097,3
106660,0.00115,4
106661,0.0002,5
106662,0.0,6
106663,0.0,7
106664,0.0,8
106665,0.0,9
106666,0.0,10
106667,0.6848,0
106668,0.2497,1
106669,0.05425,2
106670,0.00965,3
106671,0.00145,4
106672,0.00015,5
106673,0.0,6
106674,0.0,7
106675,0.0,8
106676,0.0,9
106677,0.0,10
106678,0.68365,0
106679,0.2512,1
106680,0.0547,2
106681,0.00865,3
106682,0.00155,4
106683,0.00025,5
106684,0.0,6
106685,0.0,7
106686,0.0,8
106687,0.0,9
106688,0.0,10
106689,0.70945,0
106690,0.23695,1
106691,0.045,2
106692,0.0077,3
106693,0.00085,4
106694,5e-05,5
106695,0.0,6
106696,0.0,7
106697,0.0,8
106698,0.0,9
106699,0.0,10
106700,0.7063,0
106701,0.23665,1
106702,0.04775,2
106703,0.00805,3
106704,0.001,4
106705,0.00025,5
106706,0.0,6
106707,0.0,7
106708,0.0,8
106709,0.0,9
106710,0.0,10
106711,0.69945,0
106712,0.24275,1
106713,0.0492,2
106714,0.0077,3
106715,0.0008,4
106716,0.0001,5
106717,0.0,6
106718,0.0,7
106719,0.0,8
106720,0.0,9
106721,0.0,10
106722,0.7031,0
106723,0.2391,1
106724,0.04975,2
106725,0.0072,3
106726,0.00085,4
106727,0.0,5
106728,0.0,6
106729,0.0,7
106730,0.0,8
106731,0.0,9
106732,0.0,10
106733,0.70335,0
106734,0.24045,1
106735,0.04785,2
106736,0.0071,3
106737,0.00105,4
106738,0.00015,5
106739,5e-05,6
106740,0.0,7
106741,0.0,8
106742,0.0,9
106743,0.0,10
106744,0.70215,0
106745,0.24085,1
106746,0.0493,2
106747,0.0067,3
106748,0.0008,4
106749,0.0002,5
106750,0.0,6
106751,0.0,7
106752,0.0,8
106753,0.0,9
106754,0.0,10
106755,0.69595,0
106756,0.2456,1
106757,0.04955,2
106758,0.0077,3
106759,0.0011,4
106760,5e-05,5
106761,5e-05,6
106762,0.0,7
106763,0.0,8
106764,0.0,9
106765,0.0,10
106766,0.69865,0
106767,0.24445,1
106768,0.04765,2
106769,0.0076,3
106770,0.0014,4
106771,0.0002,5
106772,5e-05,6
106773,0.0,7
106774,0.0,8
106775,0.0,9
106776,0.0,10
106777,0.6417,0
106778,0.27715,1
106779,0.06815,2
106780,0.01105,3
106781,0.0017,4
106782,0.00025,5
106783,0.0,6
106784,0.0,7
106785,0.0,8
106786,0.0,9
106787,0.0,10
106788,0.6485,0
106789,0.27085,1
106790,0.06555,2
106791,0.01265,3
106792,0.00195,4
106793,0.0005,5
106794,0.0,6
106795,0.0,7
106796,0.0,8
106797,0.0,9
106798,0.0,10
106799,0.6389,0
106800,0.27575,1
106801,0.06855,2
106802,0.0139,3
106803,0.0026,4
106804,0.00025,5
106805,5e-05,6
106806,0.0,7
106807,0.0,8
106808,0.0,9
106809,0.0,10
106810,0.6472,0
106811,0.27045,1
106812,0.0671,2
106813,0.0125,3
106814,0.00245,4
106815,0.00025,5
106816,5e-05,6
106817,0.0,7
106818,0.0,8
106819,0.0,9
106820,0.0,10
106821,0.62435,0
106822,0.2853,1
106823,0.07405,2
106824,0.01325,3
106825,0.00265,4
106826,0.00035,5
106827,5e-05,6
106828,0.0,7
106829,0.0,8
106830,0.0,9
106831,0.0,10
106832,0.6393,0
106833,0.2768,1
106834,0.0673,2
106835,0.01405,3
106836,0.00235,4
106837,0.0002,5
106838,0.0,6
106839,0.0,7
106840,0.0,8
106841,0.0,9
106842,0.0,10
106843,0.67435,0
106844,0.2584,1
106845,0.05645,2
106846,0.00925,3
106847,0.0013,4
106848,0.00015,5
106849,5e-05,6
106850,5e-05,7
106851,0.0,8
106852,0.0,9
106853,0.0,10
106854,0.6682,0
106855,0.2632,1
106856,0.05745,2
106857,0.00915,3
106858,0.0015,4
106859,0.00045,5
106860,5e-05,6
106861,0.0,7
106862,0.0,8
106863,0.0,9
106864,0.0,10
106865,0.66175,0
106866,0.26315,1
106867,0.06305,2
106868,0.00985,3
106869,0.00175,4
106870,0.0004,5
106871,0.0,6
106872,5e-05,7
106873,0.0,8
106874,0.0,9
106875,0.0,10
106876,0.68185,0
106877,0.2514,1
106878,0.0556,2
106879,0.00935,3
106880,0.0017,4
106881,0.0001,5
106882,0.0,6
106883,0.0,7
106884,0.0,8
106885,0.0,9
106886,0.0,10
106887,0.67535,0
106888,0.2525,1
106889,0.06,2
106890,0.01065,3
106891,0.0013,4
106892,0.00015,5
106893,5e-05,6
106894,0.0,7
106895,0.0,8
106896,0.0,9
106897,0.0,10
106898,0.6706,0
106899,0.25875,1
106900,0.0599,2
106901,0.0087,3
106902,0.00175,4
106903,0.00025,5
106904,5e-05,6
106905,0.0,7
106906,0.0,8
106907,0.0,9
106908,0.0,10
106909,0.67145,0
106910,0.259,1
106911,0.0581,2
106912,0.00985,3
106913,0.0014,4
106914,0.00015,5
106915,5e-05,6
106916,0.0,7
106917,0.0,8
106918,0.0,9
106919,0.0,10
106920,0.68085,0
106921,0.2538,1
106922,0.05485,2
106923,0.0091,3
106924,0.001,4
106925,0.0003,5
106926,0.0001,6
106927,0.0,7
106928,0.0,8
106929,0.0,9
106930,0.0,10
106931,0.6452,0
106932,0.27455,1
106933,0.0647,2
106934,0.01345,3
106935,0.0018,4
106936,0.0003,5
106937,0.0,6
106938,0.0,7
106939,0.0,8
106940,0.0,9
106941,0.0,10
106942,0.68745,0
106943,0.25075,1
106944,0.05195,2
106945,0.00815,3
106946,0.00145,4
106947,0.00025,5
106948,0.0,6
106949,0.0,7
106950,0.0,8
106951,0.0,9
106952,0.0,10
106953,0.6218,0
106954,0.28175,1
106955,0.077,2
106956,0.0162,3
106957,0.0027,4
106958,0.0005,5
106959,5e-05,6
106960,0.0,7
106961,0.0,8
106962,0.0,9
106963,0.0,10
106964,0.5819,0
106965,0.30095,1
106966,0.09245,2
106967,0.0198,3
106968,0.00405,4
106969,0.00065,5
106970,0.0002,6
106971,0.0,7
106972,0.0,8
106973,0.0,9
106974,0.0,10
106975,0.57885,0
106976,0.3021,1
106977,0.0902,2
106978,0.02365,3
106979,0.0045,4
106980,0.0007,5
106981,0.0,6
106982,0.0,7
106983,0.0,8
106984,0.0,9
106985,0.0,10
106986,0.5866,0
106987,0.3014,1
106988,0.0893,2
106989,0.0184,3
106990,0.0036,4
106991,0.0005,5
106992,0.0002,6
106993,0.0,7
106994,0.0,8
106995,0.0,9
106996,0.0,10
106997,0.57265,0
106998,0.30765,1
106999,0.0925,2
107000,0.0232,3
107001,0.00345,4
107002,0.00045,5
107003,0.0001,6
107004,0.0,7
107005,0.0,8
107006,0.0,9
107007,0.0,10
107008,0.5805,0
107009,0.29965,1
107010,0.09205,2
107011,0.02285,3
107012,0.00405,4
107013,0.00085,5
107014,5e-05,6
107015,0.0,7
107016,0.0,8
107017,0.0,9
107018,0.0,10
107019,0.57965,0
107020,0.3031,1
107021,0.09195,2
107022,0.02035,3
107023,0.0039,4
107024,0.0009,5
107025,0.0001,6
107026,5e-05,7
107027,0.0,8
107028,0.0,9
107029,0.0,10
107030,0.5309,0
107031,0.3143,1
107032,0.1147,2
107033,0.03085,3
107034,0.0073,4
107035,0.0016,5
107036,0.0003,6
107037,5e-05,7
107038,0.0,8
107039,0.0,9
107040,0.0,10
107041,0.5655,0
107042,0.30135,1
107043,0.1043,2
107044,0.02295,3
107045,0.0044,4
107046,0.00125,5
107047,0.0002,6
107048,5e-05,7
107049,0.0,8
107050,0.0,9
107051,0.0,10
107052,0.5392,0
107053,0.3172,1
107054,0.10915,2
107055,0.02705,3
107056,0.0059,4
107057,0.0013,5
107058,0.0002,6
107059,0.0,7
107060,0.0,8
107061,0.0,9
107062,0.0,10
107063,0.54815,0
107064,0.31275,1
107065,0.10685,2
107066,0.0256,3
107067,0.00565,4
107068,0.0008,5
107069,0.00015,6
107070,5e-05,7
107071,0.0,8
107072,0.0,9
107073,0.0,10
107074,0.55015,0
107075,0.3129,1
107076,0.1048,2
107077,0.02595,3
107078,0.005,4
107079,0.00095,5
107080,0.0002,6
107081,0.0,7
107082,5e-05,8
107083,0.0,9
107084,0.0,10
107085,0.53705,0
107086,0.3203,1
107087,0.10695,2
107088,0.0283,3
107089,0.0056,4
107090,0.00145,5
107091,0.0003,6
107092,5e-05,7
107093,0.0,8
107094,0.0,9
107095,0.0,10
107096,0.545,0
107097,0.3125,1
107098,0.1076,2
107099,0.0275,3
107100,0.006,4
107101,0.00125,5
107102,5e-05,6
107103,0.0001,7
107104,0.0,8
107105,0.0,9
107106,0.0,10
107107,0.49955,0
107108,0.3261,1
107109,0.12625,2
107110,0.0365,3
107111,0.00955,4
107112,0.0016,5
107113,0.0004,6
107114,5e-05,7
107115,0.0,8
107116,0.0,9
107117,0.0,10
107118,0.5466,0
107119,0.31095,1
107120,0.10655,2
107121,0.0269,3
107122,0.00785,4
107123,0.0009,5
107124,0.00015,6
107125,0.0001,7
107126,0.0,8
107127,0.0,9
107128,0.0,10
107129,0.5473,0
107130,0.316,1
107131,0.10235,2
107132,0.0268,3
107133,0.0064,4
107134,0.00085,5
107135,0.0002,6
107136,5e-05,7
107137,5e-05,8
107138,0.0,9
107139,0.0,10
107140,0.5433,0
107141,0.3127,1
107142,0.10665,2
107143,0.02995,3
107144,0.00565,4
107145,0.0016,5
107146,0.00015,6
107147,0.0,7
107148,0.0,8
107149,0.0,9
107150,0.0,10
107151,0.5512,0
107152,0.30875,1
107153,0.1054,2
107154,0.0268,3
107155,0.00655,4
107156,0.0012,5
107157,0.0001,6
107158,0.0,7
107159,0.0,8
107160,0.0,9
107161,0.0,10
107162,0.54665,0
107163,0.30895,1
107164,0.1096,2
107165,0.02735,3
107166,0.00615,4
107167,0.0011,5
107168,0.00015,6
107169,5e-05,7
107170,0.0,8
107171,0.0,9
107172,0.0,10
107173,0.6086,0
107174,0.28805,1
107175,0.081,2
107176,0.0184,3
107177,0.0032,4
107178,0.0007,5
107179,5e-05,6
107180,0.0,7
107181,0.0,8
107182,0.0,9
107183,0.0,10
107184,0.5684,0
107185,0.30555,1
107186,0.09605,2
107187,0.0242,3
107188,0.0047,4
107189,0.0008,5
107190,0.0003,6
107191,0.0,7
107192,0.0,8
107193,0.0,9
107194,0.0,10
107195,0.61785,0
107196,0.285,1
107197,0.0774,2
107198,0.0167,3
107199,0.0027,4
107200,0.00035,5
107201,0.0,6
107202,0.0,7
107203,0.0,8
107204,0.0,9
107205,0.0,10
107206,0.5592,0
107207,0.3083,1
107208,0.1022,2
107209,0.0236,3
107210,0.0058,4
107211,0.00085,5
107212,5e-05,6
107213,0.0,7
107214,0.0,8
107215,0.0,9
107216,0.0,10
107217,0.571,0
107218,0.3009,1
107219,0.09895,2
107220,0.02265,3
107221,0.0055,4
107222,0.0008,5
107223,0.0002,6
107224,0.0,7
107225,0.0,8
107226,0.0,9
107227,0.0,10
107228,0.5733,0
107229,0.3044,1
107230,0.09325,2
107231,0.02355,3
107232,0.00435,4
107233,0.001,5
107234,0.0001,6
107235,5e-05,7
107236,0.0,8
107237,0.0,9
107238,0.0,10
107239,0.58365,0
107240,0.29805,1
107241,0.09195,2
107242,0.02135,3
107243,0.00415,4
107244,0.0007,5
107245,0.00015,6
107246,0.0,7
107247,0.0,8
107248,0.0,9
107249,0.0,10
107250,0.552,0
107251,0.3131,1
107252,0.10195,2
107253,0.02685,3
107254,0.0051,4
107255,0.00085,5
107256,0.00015,6
107257,0.0,7
107258,0.0,8
107259,0.0,9
107260,0.0,10
107261,0.56785,0
107262,0.3024,1
107263,0.09945,2
107264,0.02425,3
107265,0.00535,4
107266,0.00055,5
107267,0.0001,6
107268,5e-05,7
107269,0.0,8
107270,0.0,9
107271,0.0,10
107272,0.5624,0
107273,0.30965,1
107274,0.0986,2
107275,0.0233,3
107276,0.005,4
107277,0.0008,5
107278,0.00015,6
107279,0.0001,7
107280,0.0,8
107281,0.0,9
107282,0.0,10
107283,0.5397,0
107284,0.31815,1
107285,0.1061,2
107286,0.0282,3
107287,0.00585,4
107288,0.00175,5
107289,0.0002,6
107290,5e-05,7
107291,0.0,8
107292,0.0,9
107293,0.0,10
107294,0.56285,0
107295,0.3069,1
107296,0.09885,2
107297,0.02465,3
107298,0.00595,4
107299,0.0007,5
107300,0.0001,6
107301,0.0,7
107302,0.0,8
107303,0.0,9
107304,0.0,10
107305,0.54525,0
107306,0.3115,1
107307,0.108,2
107308,0.02625,3
107309,0.0076,4
107310,0.00125,5
107311,0.0001,6
107312,0.0,7
107313,5e-05,8
107314,0.0,9
107315,0.0,10
107316,0.5496,0
107317,0.3127,1
107318,0.1057,2
107319,0.0254,3
107320,0.0052,4
107321,0.00105,5
107322,0.0003,6
107323,5e-05,7
107324,0.0,8
107325,0.0,9
107326,0.0,10
107327,0.5794,0
107328,0.30315,1
107329,0.0933,2
107330,0.01945,3
107331,0.0037,4
107332,0.0009,5
107333,0.0001,6
107334,0.0,7
107335,0.0,8
107336,0.0,9
107337,0.0,10
107338,0.54575,0
107339,0.3113,1
107340,0.1064,2
107341,0.0282,3
107342,0.0071,4
107343,0.0008,5
107344,0.0004,6
107345,0.0,7
107346,5e-05,8
107347,0.0,9
107348,0.0,10
107349,0.49505,0
107350,0.3289,1
107351,0.12655,2
107352,0.03725,3
107353,0.0097,4
107354,0.0018,5
107355,0.0007,6
107356,5e-05,7
107357,0.0,8
107358,0.0,9
107359,0.0,10
107360,0.5394,0
107361,0.31585,1
107362,0.1081,2
107363,0.0285,3
107364,0.00665,4
107365,0.0012,5
107366,0.0003,6
107367,0.0,7
107368,0.0,8
107369,0.0,9
107370,0.0,10
107371,0.5431,0
107372,0.31845,1
107373,0.10395,2
107374,0.0272,3
107375,0.0061,4
107376,0.0009,5
107377,0.0003,6
107378,0.0,7
107379,0.0,8
107380,0.0,9
107381,0.0,10
107382,0.54555,0
107383,0.3116,1
107384,0.10675,2
107385,0.02905,3
107386,0.0061,4
107387,0.0008,5
107388,0.00015,6
107389,0.0,7
107390,0.0,8
107391,0.0,9
107392,0.0,10
107393,0.55655,0
107394,0.30625,1
107395,0.10425,2
107396,0.02575,3
107397,0.00555,4
107398,0.0014,5
107399,0.00025,6
107400,0.0,7
107401,0.0,8
107402,0.0,9
107403,0.0,10
107404,0.52765,0
107405,0.32225,1
107406,0.11065,2
107407,0.03035,3
107408,0.00715,4
107409,0.0016,5
107410,0.00025,6
107411,5e-05,7
107412,5e-05,8
107413,0.0,9
107414,0.0,10
107415,0.53885,0
107416,0.3164,1
107417,0.1089,2
107418,0.02825,3
107419,0.0059,4
107420,0.0013,5
107421,0.00035,6
107422,5e-05,7
107423,0.0,8
107424,0.0,9
107425,0.0,10
107426,0.5813,0
107427,0.3011,1
107428,0.09255,2
107429,0.02085,3
107430,0.0035,4
107431,0.00055,5
107432,0.00015,6
107433,0.0,7
107434,0.0,8
107435,0.0,9
107436,0.0,10
107437,0.61855,0
107438,0.28555,1
107439,0.0781,2
107440,0.01545,3
107441,0.00185,4
107442,0.0004,5
107443,5e-05,6
107444,5e-05,7
107445,0.0,8
107446,0.0,9
107447,0.0,10
107448,0.58125,0
107449,0.30105,1
107450,0.0903,2
107451,0.0219,3
107452,0.0047,4
107453,0.0007,5
107454,0.0001,6
107455,0.0,7
107456,0.0,8
107457,0.0,9
107458,0.0,10
107459,0.5372,0
107460,0.3119,1
107461,0.11155,2
107462,0.03145,3
107463,0.00625,4
107464,0.00145,5
107465,0.0002,6
107466,0.0,7
107467,0.0,8
107468,0.0,9
107469,0.0,10
107470,0.5805,0
107471,0.3026,1
107472,0.0914,2
107473,0.02095,3
107474,0.00385,4
107475,0.00055,5
107476,5e-05,6
107477,0.0001,7
107478,0.0,8
107479,0.0,9
107480,0.0,10
107481,0.58285,0
107482,0.30055,1
107483,0.09195,2
107484,0.02,3
107485,0.0038,4
107486,0.00075,5
107487,0.0001,6
107488,0.0,7
107489,0.0,8
107490,0.0,9
107491,0.0,10
107492,0.5719,0
107493,0.3018,1
107494,0.09695,2
107495,0.02395,3
107496,0.0046,4
107497,0.00055,5
107498,0.00015,6
107499,0.0001,7
107500,0.0,8
107501,0.0,9
107502,0.0,10
107503,0.5304,0
107504,0.31835,1
107505,0.1116,2
107506,0.0314,3
107507,0.007,4
107508,0.0012,5
107509,5e-05,6
107510,0.0,7
107511,0.0,8
107512,0.0,9
107513,0.0,10
107514,0.5593,0
107515,0.3146,1
107516,0.0964,2
107517,0.0237,3
107518,0.00495,4
107519,0.0009,5
107520,0.0001,6
107521,5e-05,7
107522,0.0,8
107523,0.0,9
107524,0.0,10
107525,0.56145,0
107526,0.3089,1
107527,0.09755,2
107528,0.02615,3
107529,0.0051,4
107530,0.00075,5
107531,0.0001,6
107532,0.0,7
107533,0.0,8
107534,0.0,9
107535,0.0,10
107536,0.5642,0
107537,0.30375,1
107538,0.09935,2
107539,0.02605,3
107540,0.00545,4
107541,0.00085,5
107542,0.00035,6
107543,0.0,7
107544,0.0,8
107545,0.0,9
107546,0.0,10
107547,0.56365,0
107548,0.30945,1
107549,0.0978,2
107550,0.0229,3
107551,0.00485,4
107552,0.00105,5
107553,0.0003,6
107554,0.0,7
107555,0.0,8
107556,0.0,9
107557,0.0,10
107558,0.54705,0
107559,0.31315,1
107560,0.10695,2
107561,0.0267,3
107562,0.0047,4
107563,0.0012,5
107564,0.00025,6
107565,0.0,7
107566,0.0,8
107567,0.0,9
107568,0.0,10
107569,0.5943,0
107570,0.29715,1
107571,0.0836,2
107572,0.02045,3
107573,0.0037,4
107574,0.00075,5
107575,5e-05,6
107576,0.0,7
107577,0.0,8
107578,0.0,9
107579,0.0,10
107580,0.559,0
107581,0.3085,1
107582,0.10045,2
107583,0.0251,3
107584,0.0053,4
107585,0.0012,5
107586,0.0004,6
107587,5e-05,7
107588,0.0,8
107589,0.0,9
107590,0.0,10
107591,0.56335,0
107592,0.30405,1
107593,0.1025,2
107594,0.02245,3
107595,0.006,4
107596,0.0016,5
107597,5e-05,6
107598,0.0,7
107599,0.0,8
107600,0.0,9
107601,0.0,10
107602,0.45405,0
107603,0.33535,1
107604,0.1466,2
107605,0.0477,3
107606,0.01245,4
107607,0.0031,5
107608,0.0005,6
107609,0.0002,7
107610,0.0,8
107611,5e-05,9
107612,0.0,10
107613,0.53725,0
107614,0.31855,1
107615,0.1081,2
107616,0.02835,3
107617,0.00665,4
107618,0.001,5
107619,0.0001,6
107620,0.0,7
107621,0.0,8
107622,0.0,9
107623,0.0,10
107624,0.5087,0
107625,0.32255,1
107626,0.1194,2
107627,0.0365,3
107628,0.0102,4
107629,0.0021,5
107630,0.0004,6
107631,0.00015,7
107632,0.0,8
107633,0.0,9
107634,0.0,10
107635,0.50535,0
107636,0.32455,1
107637,0.12405,2
107638,0.03605,3
107639,0.00815,4
107640,0.0015,5
107641,0.0003,6
107642,5e-05,7
107643,0.0,8
107644,0.0,9
107645,0.0,10
107646,0.50835,0
107647,0.3251,1
107648,0.12125,2
107649,0.03435,3
107650,0.0091,4
107651,0.0016,5
107652,0.0002,6
107653,0.0,7
107654,5e-05,8
107655,0.0,9
107656,0.0,10
107657,0.4883,0
107658,0.32895,1
107659,0.12845,2
107660,0.0403,3
107661,0.0107,4
107662,0.0024,5
107663,0.00085,6
107664,0.0,7
107665,5e-05,8
107666,0.0,9
107667,0.0,10
107668,0.53165,0
107669,0.31225,1
107670,0.11855,2
107671,0.03,3
107672,0.00585,4
107673,0.00145,5
107674,0.00015,6
107675,5e-05,7
107676,5e-05,8
107677,0.0,9
107678,0.0,10
107679,0.5111,0
107680,0.32385,1
107681,0.1194,2
107682,0.0346,3
107683,0.0091,4
107684,0.0015,5
107685,0.0003,6
107686,0.00015,7
107687,0.0,8
107688,0.0,9
107689,0.0,10
107690,0.51205,0
107691,0.32345,1
107692,0.12085,2
107693,0.034,3
107694,0.00765,4
107695,0.00145,5
107696,0.00045,6
107697,0.0001,7
107698,0.0,8
107699,0.0,9
107700,0.0,10
107701,0.5167,0
107702,0.3198,1
107703,0.12145,2
107704,0.0318,3
107705,0.00785,4
107706,0.0018,5
107707,0.00045,6
107708,0.00015,7
107709,0.0,8
107710,0.0,9
107711,0.0,10
107712,0.5621,0
107713,0.30795,1
107714,0.09675,2
107715,0.02555,3
107716,0.0059,4
107717,0.00135,5
107718,0.00035,6
107719,5e-05,7
107720,0.0,8
107721,0.0,9
107722,0.0,10
107723,0.62175,0
107724,0.2795,1
107725,0.07745,2
107726,0.01785,3
107727,0.0026,4
107728,0.00075,5
107729,5e-05,6
107730,5e-05,7
107731,0.0,8
107732,0.0,9
107733,0.0,10
107734,0.58915,0
107735,0.29735,1
107736,0.08695,2
107737,0.0212,3
107738,0.0043,4
107739,0.0007,5
107740,0.00035,6
107741,0.0,7
107742,0.0,8
107743,0.0,9
107744,0.0,10
107745,0.449,0
107746,0.3217,1
107747,0.1493,2
107748,0.05325,3
107749,0.01795,4
107750,0.006,5
107751,0.002,6
107752,0.00055,7
107753,0.00015,8
107754,0.0001,9
107755,0.0,10
107756,0.4845,0
107757,0.3209,1
107758,0.13005,2
107759,0.044,3
107760,0.0148,4
107761,0.00395,5
107762,0.00135,6
107763,0.00035,7
107764,0.0001,8
107765,0.0,9
107766,0.0,10
107767,0.44735,0
107768,0.3179,1
107769,0.15195,2
107770,0.05505,3
107771,0.0199,4
107772,0.00555,5
107773,0.00175,6
107774,0.00045,7
107775,5e-05,8
107776,5e-05,9
107777,0.0,10
107778,0.59335,0
107779,0.2908,1
107780,0.0892,2
107781,0.0213,3
107782,0.00405,4
107783,0.0009,5
107784,0.00025,6
107785,0.00015,7
107786,0.0,8
107787,0.0,9
107788,0.0,10
107789,0.5547,0
107790,0.30655,1
107791,0.10315,2
107792,0.0291,3
107793,0.00515,4
107794,0.00115,5
107795,0.0002,6
107796,0.0,7
107797,0.0,8
107798,0.0,9
107799,0.0,10
107800,0.5232,0
107801,0.31605,1
107802,0.11695,2
107803,0.0324,3
107804,0.00895,4
