PI,BruvID,Location,MaxN Reader,MeanCount Reader,FrameNumber,MaxN,TimeToMaxN,MeanCountVideo
Demian Chapman,CC_011,Bahamas,Gina,Gina,182,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,183,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,184,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,185,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,186,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,187,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,188,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,189,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,190,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,191,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,192,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,193,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,194,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,195,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,196,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,197,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,198,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,199,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,200,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,201,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,202,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,203,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,204,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,205,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,206,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,207,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,208,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,209,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,210,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,211,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,212,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,213,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,214,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,215,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,216,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,217,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,218,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,219,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,220,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,221,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,222,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,223,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,224,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,225,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,226,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,227,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,228,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,229,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,230,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,231,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,232,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,233,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,234,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,235,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,236,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,237,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,238,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,239,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,240,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,241,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,242,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,243,0,0,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,244,1,40.67,1
Demian Chapman,CC_011,Bahamas,Gina,Gina,245,1,40.67,1
Demian Chapman,CC_011,Bahamas,Gina,Gina,246,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,247,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,248,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,249,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,250,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,251,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,252,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,253,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,254,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,255,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,256,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,257,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,258,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,259,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,260,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,261,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,262,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,263,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,264,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,265,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,266,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,267,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,268,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,269,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,270,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,271,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,272,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,273,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,274,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,275,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,276,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,277,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,278,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,279,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,280,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,281,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,282,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,283,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,284,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,285,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,286,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,287,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,288,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,289,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,290,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,291,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,292,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,293,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,294,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,295,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,296,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,297,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,298,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,299,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,300,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,301,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,302,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,303,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,304,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,305,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,306,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,307,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,308,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,309,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,310,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,311,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,312,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,313,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,314,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,315,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,316,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,317,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,318,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,319,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,320,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,321,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,322,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,323,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,324,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,325,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,326,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,327,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,328,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,329,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,330,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,331,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,332,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,333,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,334,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,335,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,336,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,337,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,338,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,339,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,340,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,341,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,342,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,343,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,344,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,345,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,346,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,347,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,348,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,349,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,350,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,351,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,352,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,353,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,354,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,355,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,356,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,357,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,358,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,359,1,40.67,0
Demian Chapman,CC_011,Bahamas,Gina,Gina,360,1,40.67,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,1,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,2,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,3,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,4,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,5,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,6,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,7,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,8,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,9,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,10,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,11,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,12,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,13,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,14,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,15,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,16,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,17,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,18,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,19,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,20,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,21,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,22,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,23,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,24,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,25,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,26,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,27,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,28,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,29,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,30,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,31,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,32,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,33,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,34,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,35,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,36,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,37,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,38,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,39,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,40,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,41,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,42,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,43,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,44,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,45,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,46,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,47,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,48,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,49,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,50,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,51,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,52,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,53,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,54,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,55,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,56,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,57,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,58,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,59,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,60,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,61,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,62,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,63,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,64,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,65,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,66,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,67,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,68,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,69,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,70,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,71,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,72,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,73,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,74,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,75,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,76,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,77,0,0,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,78,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,79,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,80,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,81,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,82,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,83,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,84,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,85,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,86,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,87,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,88,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,89,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,90,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,91,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,92,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,93,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,94,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,95,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,96,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,97,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,98,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,99,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,100,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,101,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,102,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,103,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,104,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,105,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,106,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,107,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,108,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,109,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,110,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,111,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,112,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,113,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,114,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,115,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,116,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,117,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,118,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,119,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,120,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,121,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,122,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,123,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,124,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,125,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,126,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,127,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,128,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,129,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,130,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,131,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,132,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,133,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,134,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,135,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,136,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,137,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,138,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,139,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,140,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,141,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,142,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,143,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,144,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,145,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,146,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,147,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,148,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,149,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,150,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,151,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,152,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,153,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,154,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,155,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,156,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,157,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,158,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,159,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,160,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,161,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,162,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,163,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,164,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,165,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,166,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,167,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,168,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,169,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,170,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,171,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,172,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,173,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,174,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,175,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,176,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,177,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,178,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,179,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,180,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,181,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,182,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,183,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,184,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,185,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,186,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,187,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,188,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,189,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,190,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,191,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,192,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,193,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,194,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,195,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,196,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,197,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,198,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,199,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,200,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,201,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,202,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,203,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,204,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,205,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,206,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,207,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,208,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,209,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,210,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,211,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,212,1,13,0
